frame,time,"$f_{2,-2}$","$f_{2,-1}$","$f_{2,0}$","$f_{2,1}$","$f_{2,2}$",symbol
13200.0,1.9139999999999997,-0.039237566116764155,0.013097635671600886,0.030947717821240926,0.013097635671600891,-0.039237566116764176,I
13400.0,1.9429999999999996,-0.04227187595110089,0.009664041923221164,0.022462226337753587,0.009664041923221185,-0.04227187595110092,I
13600.0,1.9719999999999995,-0.04062841884934355,0.0065014267390883325,0.03099600975552492,0.006501426739088322,-0.040628418849343546,I
13800.0,2.0009999999999994,-0.04043169330468248,0.001145664874073988,0.035691426032289635,0.0011456648740739762,-0.040431693304682485,I
14000.0,2.0299999999999994,-0.0356748224480124,0.002960980657002401,0.028297106481140442,0.002960980657002398,-0.035674822448012414,I
14200.0,2.059000000000001,-0.027538831967493543,0.0037876446063659116,0.020762924772898057,0.003787644606365903,-0.02753883196749356,I
14400.0,2.088000000000001,-0.023249253970263475,0.007034903345485146,0.024355741870777804,0.007034903345485141,-0.02324925397026348,I
14600.0,2.117000000000001,-0.021802449833713856,0.009100605802574015,0.024668539999637848,0.00910060580257401,-0.02180244983371387,I
14800.0,2.146000000000001,-0.014433741212855835,0.019251053165491295,0.022544567727326558,0.019251053165491295,-0.014433741212855844,I
15000.0,2.1750000000000007,0.02340491802493445,0.15050922267469338,0.01261508651050262,0.15050922267469338,0.023404918024934464,I
15200.0,2.2040000000000006,-0.019521122994531872,0.02679623892777711,0.002279942335230239,0.026796238927777116,-0.01952112299453188,I
15400.0,2.2330000000000005,0.010721592090024993,-0.012113684041407724,-0.053426686727016635,-0.012113684041407724,0.010721592090025022,I
15600.0,2.2620000000000005,-0.02249892393274652,0.011354608848729304,0.01171424060872254,0.011354608848729294,-0.02249892393274652,I
15800.0,2.2910000000000004,-0.026525103415616192,0.0169149046772864,-0.018609871660908685,0.01691490467728639,-0.026525103415616192,I
16000.0,2.3200000000000003,-0.02377392278500278,0.02170710583426572,-0.016100529712854337,0.021707105834265713,-0.02377392278500279,I
16200.0,2.349,-0.03246257142534832,0.016792293071779065,-0.01700036237975866,0.01679229307177905,-0.03246257142534832,I
16400.0,2.378,-0.033298761666968414,0.02241073830440522,-0.02054610159272905,0.022410738304405216,-0.033298761666968414,I
16600.0,2.407,-0.033967089047108205,0.028653404101524126,-0.016631384249223207,0.028653404101524137,-0.033967089047108205,I
16800.0,2.436,-0.019408169428010137,0.039104648320024464,0.05884699544073629,0.03910464832002449,-0.019408169428010123,I
17000.0,2.465,-0.035139260784101484,0.020134362244247278,-0.007453744331375375,0.020134362244247264,-0.0351392607841015,I
17200.0,2.4939999999999998,-0.02397562689561026,0.031070831267382658,-0.0045883443594410414,0.03107083126738265,-0.023975626895610263,I
17400.0,2.5229999999999997,-0.033014698794881885,0.021257850349445637,-0.010422328326510499,0.021257850349445627,-0.033014698794881885,I
17600.0,2.5519999999999996,-0.014493647351849647,0.021152476293027703,-0.006139458207465371,0.0211524762930277,-0.014493647351849652,I
17800.0,2.5809999999999995,-0.006226322392170505,0.024058123673545345,-0.00044686050548985374,0.024058123673545345,-0.006226322392170514,I
18000.0,2.6099999999999994,-0.008779709614642209,0.014682534286928967,-0.016202483659973756,0.014682534286928955,-0.008779709614642217,I
18200.0,2.6389999999999993,0.002337430179928134,0.0152948597333572,-0.019868590483035145,0.015294859733357181,0.0023374301799281333,I
18400.0,2.668000000000001,0.006548149706293144,0.007204965961322877,-0.020168239193432844,0.0072049659613228735,0.006548149706293138,I
18600.0,2.697000000000001,0.00960895307668902,0.014273370932280984,-0.012631412421616342,0.01427337093228097,0.009608953076689018,I
18800.0,2.726000000000001,0.013131160136895312,-0.026833220985988077,-0.028320383029374983,-0.02683322098598805,0.013131160136895335,I
19000.0,2.755000000000001,0.0204705701193001,0.00620371023650087,-0.012520467743623014,0.006203710236500851,0.020470570119300105,I
19200.0,2.7840000000000007,0.010720471714766379,-0.02177233826725871,-0.007464294027838267,-0.021772338267258707,0.010720471714766385,I
19400.0,2.8130000000000006,0.0025061388677722687,-0.01567474168115641,0.008374404564392578,-0.015674741681156394,0.0025061388677722735,I
19600.0,2.8420000000000005,-0.006338382649784422,-0.014145456817620269,-0.007518968843539616,-0.014145456817620264,-0.0063383826497844286,I
19800.0,2.8710000000000004,-0.0016379632109587107,-0.004349855949521158,-0.013554935112406347,-0.004349855949521162,-0.0016379632109587215,I
20000.0,2.9000000000000004,0.006172686138182395,-0.0005261160895221925,-0.03505145503483539,-0.0005261160895221797,0.006172686138182389,I
20200.0,2.9290000000000003,0.01735966204704167,0.017361185971045582,-0.0013487694090667884,0.01736118597104558,0.017359662047041664,I
20400.0,2.958,0.01880126529985414,0.030808495434620834,0.014863113270959615,0.030808495434620827,0.01880126529985412,I
20600.0,2.987,0.0245903840040833,0.01904810762404373,0.0036248064916530954,0.01904810762404373,0.0245903840040833,I
20800.0,3.016,0.0073936763498343725,-0.02839858290112475,-0.034434823390825584,-0.02839858290112475,0.007393676349834371,I
21000.0,3.045,0.01980582655856384,0.017681887416683383,0.01117820013431552,0.017681887416683365,0.01980582655856383,I
21200.0,3.074,0.008796949707166091,-0.014434465444460268,-0.004821003043555769,-0.014434465444460249,0.008796949707166091,I
21400.0,3.1029999999999998,0.005913888316257576,-0.015510551840545008,-0.0200776123003696,-0.015510551840544996,0.005913888316257583,I
21600.0,3.1319999999999997,-0.013058957334728265,-0.009488360167781155,-0.02599150776393036,-0.009488360167781155,-0.013058957334728264,I
21800.0,3.1609999999999996,0.017151848244318535,0.026743729992937542,0.01839343739943573,0.026743729992937535,0.017151848244318528,I
22000.0,3.1899999999999995,-0.00952744371417387,-0.005497051066706539,-0.03565217800874884,-0.005497051066706547,-0.009527443714173859,I
22200.0,3.2189999999999994,0.4551234670481251,0.27889122826215007,0.09095633068620751,0.27889122826215007,0.4551234670481251,I
22400.0,3.2479999999999993,0.01820369955917346,0.03607409818464202,0.019415442168433467,0.036074098184642016,0.018203699559173468,I
22600.0,3.277000000000001,0.028695267984280258,0.033820982770734476,0.017929954110515105,0.03382098277073445,0.02869526798428026,I
22800.0,3.306000000000001,0.028088093618477295,0.0372848344457818,0.024639306959902903,0.0372848344457818,0.02808809361847731,I
23000.0,3.335000000000001,0.018139036479605075,0.03037158776484138,0.027326465669136952,0.030371587764841355,0.018139036479605075,I
23200.0,3.3640000000000008,0.01564375991945852,0.02819608878224115,0.010783221897423794,0.028196088782241124,0.015643759919458523,I
23400.0,3.3930000000000007,0.02656675232624073,0.026660334408058234,0.015597381790422799,0.026660334408058216,0.026566752326240742,I
23600.0,3.4220000000000006,-0.06587454280876735,0.0781127463141051,-0.021099378215853948,0.0781127463141051,-0.06587454280876737,I
23800.0,3.4510000000000005,0.016336140162293043,0.026518108305775088,0.02030589397719127,0.026518108305775074,0.016336140162293046,I
24000.0,3.4800000000000004,0.012958037718339676,0.03861492146294936,0.0184250161513573,0.038614921462949335,0.012958037718339685,I
24200.0,3.5090000000000003,0.021159952184812272,0.039041565779033414,-0.009975323422304803,0.0390415657790334,0.021159952184812276,I
24400.0,3.5380000000000003,-0.006914286769307247,-0.006581353576469961,-0.034792168921165,-0.006581353576469979,-0.006914286769307256,I
24600.0,3.567,0.003912097154570854,0.007397632991683918,-0.006579576315009825,0.007397632991683907,0.003912097154570847,I
24800.0,3.596,0.0017640858188171997,0.004642161572342693,-0.0023668846458782576,0.004642161572342694,0.0017640858188172031,I
25000.0,3.625,0.00731011715901213,0.022061828410902103,-0.031323701190845196,0.02206182841090209,0.00731011715901213,I
25200.0,3.654,0.019483061628941832,0.04308167324957468,-0.009215816742037424,0.043081673249574674,0.019483061628941825,I
25400.0,3.683,-0.0574286525138432,0.03956678314630591,0.027119577193278937,0.03956678314630594,-0.0574286525138432,I
25600.0,3.7119999999999997,0.014994723744428872,0.039065012783887625,-0.013529828742209902,0.039065012783887604,0.014994723744428874,I
25800.0,3.7409999999999997,0.022305338491048418,0.03603185723982728,-0.013543140296088817,0.03603185723982725,0.022305338491048425,I
26000.0,3.7699999999999996,-0.05272616474385341,0.04443559179294766,0.016038497966301312,0.04443559179294763,-0.05272616474385341,I
26200.0,3.7989999999999995,0.022114759464500523,0.03179792482626089,-0.0039311237936808545,0.031797924826260884,0.02211475946450054,I
26400.0,3.8279999999999994,0.02785812876925553,0.02933536429609445,0.004725528258601598,0.029335364296094447,0.02785812876925554,I
26600.0,3.8569999999999993,0.03275488525868635,0.023203678869353463,-0.034561555907681715,0.02320367886935346,0.03275488525868634,I
26800.0,3.886000000000001,0.03630888076645335,0.03430601730999912,0.012909878557718244,0.03430601730999912,0.03630888076645335,I
27000.0,3.915000000000001,0.032797957945964,0.028819066303677626,0.01424231320586784,0.028819066303677626,0.032797957945964,I
27200.0,3.944000000000001,0.04190878845753519,0.028260167007556427,0.03218643427174678,0.028260167007556437,0.0419087884575352,I
27400.0,3.9730000000000008,0.036770605831157904,0.02584956713860292,0.020944391457440124,0.025849567138602935,0.036770605831157904,I
27600.0,4.002000000000001,0.0014973856478776226,-0.0086593453033262,-0.007516583711620275,-0.0086593453033262,0.0014973856478776176,I
27800.0,4.031000000000001,0.03083476489459707,0.022788165195276714,0.01960772350704853,0.022788165195276718,0.030834764894597085,I
28000.0,4.0600000000000005,0.035659619850647147,0.018968543781003957,0.008662054222628498,0.018968543781003964,0.035659619850647147,I
28200.0,4.089,0.02148468673056521,0.011921005327875126,0.014157497854844063,0.011921005327875132,0.021484686730565215,I
28400.0,4.118,0.02239392328331395,0.0158480317931282,-0.0032067020011536766,0.015848031793128214,0.022393923283313952,I
28600.0,4.147,0.018217309510173852,0.013163599265043322,-0.008149809478662496,0.01316359926504331,0.01821730951017387,I
28800.0,4.176,0.0028660669990735323,0.008205709434180532,-0.0023182221295741517,0.008205709434180555,0.0028660669990735296,I
29000.0,4.205,0.005883379801931078,0.009242078729605994,0.00034267329860858533,0.009242078729605984,0.005883379801931084,I
29200.0,4.234,0.003065264934977817,-0.0016411710813466103,-0.02409195018426938,-0.0016411710813466031,0.003065264934977821,I
29400.0,4.263,-0.0008231600408301092,-0.01363101559052535,-0.013239502651991813,-0.013631015590525342,-0.0008231600408301008,I
29600.0,4.292,-0.0014182552217727915,-0.010828656389702719,-0.014283501079528874,-0.010828656389702724,-0.001418255221772789,I
29800.0,4.321,-0.004398836736669825,0.03115153787970895,0.0333176650197521,0.031151537879708948,-0.004398836736669805,I
30000.0,4.35,0.003135278185900025,-0.0029582275057630203,-0.01251612494546323,-0.002958227505763029,0.003135278185900029,I
30200.0,4.379,-0.07132697164900001,0.02942271288865002,-0.008016023904,0.02942271288865002,-0.07132697164900001,I
30400.0,4.4079999999999995,0.010353604034808384,0.0035824252607503456,-0.02259616074785105,0.0035824252607503356,0.01035360403480838,I
30600.0,4.436999999999999,0.01506793691776098,0.009664282585024376,-0.00544846458904416,0.009664282585024365,0.015067936917760974,I
30800.0,4.465999999999999,0.01408852453822583,-0.0036319929319798172,-0.01617579441969201,-0.0036319929319798185,0.014088524538225834,I
31000.0,4.495000000000001,0.006958682820784478,0.0017098062646335403,-0.016228020448107817,0.0017098062646335366,0.006958682820784485,I
31200.0,4.524000000000001,0.007417379232463553,0.006853601183800265,-0.0075999969137057885,0.006853601183800262,0.007417379232463543,I
31400.0,4.553000000000001,0.036996417370515663,-0.012846952669667256,-0.010886736668478942,-0.012846952669667249,0.036996417370515663,I
31600.0,4.582000000000001,0.006036305848419268,0.001511377057059924,-0.00826553776271403,0.0015113770570599155,0.0060363058484192555,I
31800.0,4.611000000000001,0.00499153547243556,0.013222522768931535,-0.008702698742402105,0.013222522768931521,0.004991535472435558,I
32000.0,4.640000000000001,0.0016455929265074235,0.023159759866831917,-0.02153975185372044,0.023159759866831917,0.0016455929265074185,I
32200.0,4.6690000000000005,-0.0048096720755448,0.01926096047190622,-0.014796894181417684,0.019260960471906216,-0.004809672075544807,I
32400.0,4.698,-0.0012317314316522684,0.027400184761764066,-0.02748625010536014,0.027400184761764066,-0.001231731431652278,I
32600.0,4.727,0.06388321416280011,-0.008625225990611034,0.00869726906749735,-0.008625225990611031,0.06388321416280013,I
32800.0,4.756,-0.008391723130147953,0.02422096334955678,-0.04040919611408802,0.02422096334955678,-0.008391723130147974,I
33000.0,4.785,-0.015663395760388183,0.02419051439457103,-0.04068787817858102,0.024190514394571042,-0.015663395760388173,I
33200.0,4.814,-0.00805847879298877,0.02555237855054894,-0.04212669539355732,0.025552378550548944,-0.008058478792988778,I
33400.0,4.843,-0.011744197359227755,0.030123183309988207,-0.03770711467699222,0.030123183309988213,-0.01174419735922776,I
33600.0,4.872,-0.01728395932084833,0.0315727734097874,-0.036714580764819676,0.0315727734097874,-0.017283959320848336,I
33800.0,4.901,-0.014110801968833185,0.026121958131740928,-0.023539619832764112,0.026121958131740928,-0.014110801968833199,I
34000.0,4.93,-0.015757952182480158,0.028850229166376813,-0.02964791185501873,0.028850229166376827,-0.01575795218248017,I
34200.0,4.959,-0.016988868592238724,0.011929297139505806,-0.01859276034520263,0.011929297139505805,-0.016988868592238738,I
34400.0,4.9879999999999995,-0.011641143475768561,0.006446530007955225,-0.0302853722938963,0.006446530007955232,-0.011641143475768568,I
34600.0,5.0169999999999995,-0.012523543632442166,0.0006696684032791986,-0.03855921009308396,0.0006696684032792026,-0.012523543632442166,I
34800.0,5.045999999999999,0.04302725825091868,0.0029349081643586907,0.014152080507244732,0.0029349081643587085,0.04302725825091867,I
35000.0,5.074999999999999,-0.006883128929770978,0.00854835921773805,-0.029440559157506017,0.008548359217738066,-0.006883128929770987,I
35200.0,5.104000000000001,-0.01313162862209431,0.004612080765912646,-0.025161695195215265,0.004612080765912656,-0.013131628622094318,I
35400.0,5.133000000000001,-0.011602117288892615,0.004018963326109582,-0.03816843240301458,0.004018963326109579,-0.011602117288892615,I
35600.0,5.162000000000001,-0.009219456999086145,-0.0037383305678282725,-0.03908690387538499,-0.003738330567828276,-0.009219456999086157,I
35800.0,5.191000000000001,-0.018385898069437138,-0.015148179319631853,-0.03608195835874481,-0.015148179319631846,-0.018385898069437145,I
36000.0,5.220000000000001,0.003658778310798668,-0.005900199140994713,-0.02779920739932946,-0.0059001991409947125,0.003658778310798663,I
36200.0,5.2490000000000006,0.0009267426524120903,0.023286245025734745,-0.005246754134621059,0.023286245025734773,0.0009267426524121,I
36400.0,5.2780000000000005,-0.018170186353816096,-0.008246793808784828,-0.03916049511656738,-0.00824679380878482,-0.0181701863538161,I
36600.0,5.307,-0.01460211977733272,-0.005309932472162841,-0.039982733846861615,-0.005309932472162837,-0.014602119777332716,I
36800.0,5.336,-0.015065339519527762,0.003409002991989487,-0.03974839966824807,0.0034090029919894987,-0.015065339519527762,I
37000.0,5.365,-0.007767176278934207,-0.013742292985145232,0.020392355313844732,-0.013742292985145262,-0.007767176278934212,I
37200.0,5.394,-0.012175258483521067,0.016568365808075795,-0.008965035201498944,0.01656836580807581,-0.012175258483521063,I
37400.0,5.423,-0.0178754490561265,0.0008720692038594384,-0.035578338161464225,0.0008720692038594422,-0.0178754490561265,I
37600.0,5.452,0.0028396459140342164,0.012008044372568449,-0.009392738990755252,0.012008044372568402,0.002839645914034201,I
37800.0,5.481,-0.014059385665282297,0.004457773171790534,-0.03375634417819258,0.004457773171790541,-0.014059385665282306,I
38000.0,5.51,-0.008435860619669448,0.004001588537888518,-0.03151658956133096,0.004001588537888514,-0.008435860619669461,I
38200.0,5.539,-0.012051117769273777,0.0036717166163081566,-0.019001594284262003,0.0036717166163081627,-0.012051117769273784,I
38400.0,5.568,-0.0059987850152705136,0.009508726305078059,-0.020192873075192394,0.00950872630507806,-0.005998785015270521,I
38600.0,5.5969999999999995,-0.002845957742450186,0.010578605711963498,-0.02671297580599396,0.010578605711963505,-0.0028459577424501995,I
38800.0,5.6259999999999994,-0.0010382248407480922,0.017242649288924033,-0.01922386628405687,0.017242649288924026,-0.0010382248407480982,I
39000.0,5.654999999999999,0.0025121958782546934,0.016689675564816046,-0.01848745194465713,0.016689675564816046,0.0025121958782546834,I
39200.0,5.683999999999999,0.027185100467139522,0.02035852730418064,-0.03720959198207825,0.020358527304180647,0.027185100467139522,I
39400.0,5.713000000000001,0.02272190510061712,0.02669660591843705,-0.021288223248706908,0.02669660591843706,0.02272190510061712,I
39600.0,5.742000000000001,0.01878003858314924,0.025160117852065254,-0.012034605632216158,0.025160117852065265,0.018780038583149236,I
39800.0,5.771000000000001,0.007752924569616207,0.021928418164588268,-0.02510771323161342,0.021928418164588268,0.007752924569616209,I
40000.0,5.800000000000001,0.02088585784835315,0.02522919079212416,-0.013918550549265399,0.02522919079212416,0.020885857848353152,I
40200.0,5.829000000000001,0.003309799196948967,0.021608924433152946,-0.026716551517055005,0.021608924433152953,0.0033097991969489654,I
40400.0,5.8580000000000005,0.0031542543229739935,0.029410975929458797,-0.023042250445631816,0.02941097592945881,0.0031542543229739844,I
40600.0,5.8870000000000005,0.003648837297124959,0.025377765091413474,-0.0380444707076237,0.025377765091413474,0.0036488372971249516,I
40800.0,5.916,-0.0010045346013883383,0.030660824262796968,-0.03767200772482228,0.03066082426279696,-0.0010045346013883346,I
41000.0,5.945,-0.0002943414218072354,0.03470066562373842,-0.04626492680387356,0.03470066562373843,-0.00029434142180723177,I
41200.0,5.974,0.00711574447031254,0.024017951310742802,-0.046377765262653865,0.024017951310742806,0.007115744470312549,I
41400.0,6.003,0.002186874791015403,0.03149781871093249,-0.0464944649494876,0.03149781871093249,0.002186874791015409,I
41600.0,6.032,-0.0023002341347206708,0.02695707835277203,-0.044194366194132785,0.02695707835277203,-0.002300234134720672,I
41800.0,6.061,0.002572118307277944,0.026833131451592124,-0.04389072152634814,0.02683313145159213,0.002572118307277945,I
42000.0,6.09,0.0018557507633735096,0.02844659129414664,-0.04151914176545266,0.028446591294146638,0.0018557507633735152,I
42200.0,6.119,0.003937433217843744,0.02567895138248283,-0.04870134748376614,0.02567895138248283,0.003937433217843744,I
42400.0,6.148,0.0057389688224245405,0.02556904389193352,-0.04536606278737961,0.025569043891933537,0.005738968822424545,I
42600.0,6.177,-0.0002464763336940357,0.02319825615376959,-0.051344251356573105,0.023198256153769598,-0.0002464763336940321,I
42800.0,6.2059999999999995,0.005468327747136273,0.026159561076029934,-0.04609995053891018,0.026159561076029927,0.005468327747136272,I
43000.0,6.234999999999999,0.006410954433142636,0.02377588314622779,-0.04972315269006455,0.02377588314622779,0.006410954433142641,I
43200.0,6.263999999999999,0.011038226716664724,0.018334161048889727,-0.04307393496300025,0.01833416104888973,0.011038226716664728,I
43400.0,6.292999999999999,0.018673688218659168,0.011773932964958152,-0.04859917190536698,0.011773932964958152,0.018673688218659175,I
43600.0,6.322000000000001,0.013987443157886331,0.006265734723748421,-0.050891057699299476,0.006265734723748426,0.013987443157886338,I
43800.0,6.351000000000001,0.015800318757534584,0.0034212649353947866,-0.038994355696844916,0.0034212649353948035,0.01580031875753459,I
44000.0,6.380000000000001,0.01711825047786652,0.008959771094443129,-0.036955445820545586,0.008959771094443124,0.01711825047786654,I
44200.0,6.409000000000001,0.016942035812694742,0.0095760373588817,-0.036315854218988836,0.009576037358881705,0.016942035812694756,I
44400.0,6.438000000000001,0.01973395030562698,0.0021901063360491007,-0.028615793547074095,0.002190106336049098,0.019733950305626993,I
44600.0,6.4670000000000005,0.01119819399147689,0.0009052483359183667,-0.02528143037216114,0.0009052483359183788,0.011198193991476908,I
44800.0,6.496,0.010299703521855354,-0.0014091805149782425,-0.014994701653622771,-0.0014091805149782353,0.010299703521855377,I
45000.0,6.525,0.015129197212297723,-0.0008993590222210112,-0.011480367481160055,-0.0008993590222210017,0.015129197212297735,I
