atom,symbol,x,y,z,frame,label
1978,H,-200.0574155717274,167.88271977051156,20.015713078988696,3,178
1979,H,-201.70413491138126,170.19630671779007,20.005716423805268,3,179
1980,O,-90.85694767535249,111.80141805104908,70.7178977922321,3,180
1981,H,-91.28260865457115,113.15396738709353,71.89347042671922,3,181
1982,H,-90.5793411278268,110.26947505277062,71.65673678183292,3,182
1983,O,-23.38316480119128,-1.8293765602057535,-49.863378415917545,3,183
1984,H,-21.875361174049516,-2.590377132792997,-50.507578749643315,3,184
1985,H,-22.71944736827186,-1.1102825708600335,-48.358016315901864,3,185
1986,O,199.90214994226884,-182.40449792791446,-68.24020885261453,3,186
1987,H,198.5595065545177,-183.3345459080799,-67.32534482791202,3,187
1988,H,199.91714681477086,-180.83010788450747,-67.29766221887951,3,188
1989,O,202.42881493337768,51.02440960208021,119.30970544827157,3,189
1990,H,202.86755471231743,52.318222447309694,120.52045912804222,3,190
1991,H,203.75270278186693,50.95070836412014,118.1241607250504,3,191
1992,O,139.85101393295625,28.40979483235288,-33.64142054548856,3,192
1993,H,140.4985401859869,27.425768693650706,-32.28741800947509,3,193
1994,H,140.13241316232563,27.388113995884172,-35.07899436294472,3,194
1995,O,-143.9939112999998,124.18549370059544,-67.89264272634676,3,195
1996,H,-145.5788724755611,124.12004867936439,-67.01336792793337,3,196
1997,H,-142.73004306687554,123.50276561528561,-66.72991078599411,3,197
1998,O,-115.04789701744407,-90.38565735094306,-1.9266596998735772,3,198
1999,H,-114.70557866271588,-88.74203716336878,-1.2203345950409787,3,199
2000,H,-114.40459052453149,-90.37574006428851,-3.6454229870156865,3,200
2001,O,170.21570854364418,61.63995222770453,21.402651664754895,3,201
2002,H,171.14163502948918,60.012107480105904,21.264187596966607,3,202
2003,H,171.13379266294643,62.82617347314793,20.245524654321713,3,203
2004,O,156.76600456935958,4.406285609540853,-171.14162180140104,3,204
2005,H,156.55406036165593,5.818325437424529,-170.11606135565228,3,205
2006,H,155.06563588364574,4.003913624363871,-171.24242739196904,3,206
2007,O,69.15639190667773,63.33620886773234,-110.9714575652381,3,207
2008,H,68.55415106854606,63.711784525782484,-112.62085464787775,3,208
2009,H,67.6706149360233,62.87702980288258,-110.07595001294463,3,209
2010,O,-17.31282349761989,-185.05020248423494,-165.3840567522776,3,210
2011,H,-16.913798218743445,-185.31482282865656,-163.62151605228496,3,211
2012,H,-18.097638408320847,-186.5918397813964,-165.91872473671378,3,212
2013,O,-52.03280187914441,188.66055214039915,193.63152026637587,3,213
2014,H,-53.32846098753347,189.36113814470394,192.4613692583011,3,214
2015,H,-50.500046298308504,188.7326811255969,192.73385275626114,3,215
2016,O,-40.83502117438967,173.23147264525858,-63.081910211517126,3,216
2017,H,-39.31190698008417,173.7239430285141,-62.30125269994728,3,217
2018,H,-40.34540049926584,172.94881107833484,-64.76490285858985,3,218
2019,O,-43.17405707353116,-20.637104409299724,-165.1860077063062,3,219
2020,H,-42.26985299814618,-21.54362717956374,-163.8543455214418,3,220
2021,H,-44.16027340568468,-21.888606269735835,-165.97401247597682,3,221
2022,O,-188.15212112393397,-138.02071518603418,117.52008496212042,3,222
2023,H,-187.8980133301334,-136.31030449169182,117.04808787985871,3,223
2024,H,-188.52471101351722,-138.75175980815493,115.91685012765105,3,224
2025,O,198.87224879388182,-12.618380995394736,153.9663118389499,3,225
2026,H,197.51587465063676,-13.479185603304755,154.70300485470835,3,226
2027,H,200.28215134066673,-13.794435510235706,154.11959703464058,3,227
2028,O,129.98843109205427,53.95238077240696,31.276603102553587,3,228
2029,H,130.85037898472532,55.54618586975624,31.527522927111345,3,229
2030,H,128.8023024432279,53.67310370632132,32.59433233114818,3,230
2031,O,24.76634660992447,-191.19601947930465,-203.77442141287318,3,231
2032,H,24.669603932143687,-190.36071295615645,-205.33172832530514,3,232
2033,H,25.536803375808095,-189.9701725509612,-202.66795042112562,3,233
2034,O,23.760376962717576,176.17126783665958,-134.14193360633587,3,234
2035,H,23.411886760006578,174.68183235476977,-135.16755263361785,3,235
2036,H,24.557686747534376,175.49732887105827,-132.62333019008764,3,236
2037,O,128.6134261315212,-63.083520258816996,160.69734890216316,3,237
2038,H,128.4635632312062,-64.89478000744553,160.81184745368753,3,238
2039,H,128.55262983840944,-62.84024437947983,158.8987427647082,3,239
2040,O,186.26933521298164,12.081836512168897,-165.51078939560864,3,240
2041,H,186.56880967993698,10.885771679419173,-164.26509466586793,3,241
2042,H,187.83325616948582,12.993924528087955,-165.83775371945492,3,242
2043,O,-128.96077493919805,-71.50424905088467,-139.26297817176484,3,243
2044,H,-128.09295188566398,-69.98685128038444,-139.75256672153174,3,244
2045,H,-130.72075694899817,-71.09178781390726,-139.58443961094304,3,245
2046,O,84.67960625650774,-138.79524431333937,152.45755389973488,3,246
2047,H,84.96311820052647,-137.089132747644,152.02504455031112,3,247
2048,H,84.86887563140499,-138.56178934458603,154.2194728795847,3,248
2049,O,-87.04003386390565,-44.68913047997173,78.22372854451346,3,249
2050,H,-88.53526513812957,-45.68773775126281,78.09726424239904,3,250
2051,H,-85.7575442621278,-45.880091160424584,78.78358658823039,3,251
2052,O,-99.07974269478832,-55.72323438093492,-93.39011143719398,3,252
2053,H,-99.52530060830308,-55.68850687010206,-95.08796489643352,3,253
2054,H,-99.95263966498922,-54.29275837763168,-92.72038089334947,3,254
2055,O,132.8670898395055,-16.979252688608916,-47.68585180383879,3,255
2056,H,132.71635199564608,-15.166503835200698,-47.58548651963332,3,256
2057,H,134.68285847646442,-17.26100340717756,-47.5204950328529,3,257
2058,O,199.73885297357972,100.44914272540188,107.21739229029228,3,258
2059,H,199.29941777514895,99.83653673534563,105.56558202642972,3,259
2060,H,201.29869400975477,101.37382199150757,107.09118310130637,3,260
2061,O,-139.32852523824732,101.06064511496153,-190.3955330636063,3,261
2062,H,-138.914346239538,99.77632058838536,-189.1326626062735,3,262
2063,H,-141.12687437284688,100.76806626138324,-190.72958575297113,3,263
2064,O,82.13023619696246,140.32085861630418,-83.72192668993551,3,264
2065,H,82.27089423765584,138.5415220238219,-83.2551074593189,3,265
2066,H,83.73668356712403,140.65290252599792,-84.57726242826124,3,266
2067,O,154.7642679103589,-201.43574456183848,-78.70312012804789,3,267
2068,H,154.38181553620055,-199.66415962900882,-78.0970223573587,3,268
2069,H,153.17553672967645,-202.2074013042895,-78.65874934095775,3,269
2070,O,182.41022946953476,165.6649192992137,86.85890732212472,3,270
2071,H,183.52835818639133,165.57768383735498,85.53372312099732,3,271
2072,H,181.70334500554637,167.39973770590936,86.76868042261852,3,272
2073,O,-67.53446011447964,79.07473302883534,-169.3440191089182,3,273
2074,H,-66.57788225867715,77.54536950774505,-169.12406623870652,3,274
2075,H,-68.07043767964215,78.9274911796998,-171.06765033249744,3,275
2076,O,-173.92310134416275,-115.13008879826597,70.24489915472516,3,276
2077,H,-172.87408560840703,-116.26040814321107,69.2889052245279,3,277
2078,H,-173.1972572504096,-115.25546839715257,71.892036124019,3,278
2079,O,-138.52831094321937,-34.18556173076305,19.6115817580885,3,279
2080,H,-137.44414628753705,-33.33169619994822,20.742832738384323,3,280
2081,H,-137.91314437324374,-33.56929345001767,18.08282294959909,3,281
2082,O,-110.23064494488611,48.15645993684533,100.31196745134426,3,282
2083,H,-111.26481687601691,49.60442158294862,100.77091596951493,3,283
2084,H,-111.42233317018692,46.815118570912944,99.95504150785086,3,284
2085,O,-136.07915498972932,24.43304225240326,143.89733869763802,3,285
2086,H,-135.85084763699103,25.779251554772788,142.7610289184904,3,286
2087,H,-135.65746621640773,22.918460174950912,142.8565035895362,3,287
2088,O,141.1449836255166,39.490289638438554,90.98128225527564,3,288
2089,H,141.9390355211961,39.980335502109874,89.41497268399799,3,289
2090,H,141.58017638710677,40.77392441470435,92.20320422089395,3,290
2091,O,3.283443913851131,117.3214104165525,-131.6825013180845,3,291
2092,H,3.870634967128201,115.60410032937939,-131.41066410671667,3,292
2093,H,1.5280085869189324,117.14496472824781,-132.1108986218222,3,293
2094,O,-187.59929853338298,-82.75563374825437,-18.894676072467245,3,294
2095,H,-186.9076131426725,-84.33090062493268,-18.308851291722807,3,295
2096,H,-189.40486453492875,-82.98286017721858,-18.881540580939834,3,296
2097,O,122.28549993669414,185.79451487876457,150.13037981620516,3,297
2098,H,123.84392745716463,185.10061283842646,149.57673330473548,3,298
2099,H,121.36278031736073,184.32671110044464,150.53727580752755,3,299
2100,O,203.38789478756635,-192.38899082915546,53.22928434153412,3,300
2101,H,204.69241671501217,-193.44987215997674,52.45720996944312,3,301
2102,H,202.2291577298333,-193.60403229921178,53.88085838953696,3,302
2103,O,-28.562263666032347,114.22387216375617,96.96034030201615,3,303
2104,H,-29.764214998006338,114.58322073710687,98.27272349327352,3,304
2105,H,-28.32935482834666,115.72372382019626,95.99368075332073,3,305
2106,O,145.2294978806713,-59.15728007831028,-8.954041842332527,3,306
2107,H,143.91641738019604,-57.966852300836955,-9.444459982198774,3,307
2108,H,144.21611294519602,-60.64693098906415,-8.707867121964862,3,308
2109,O,201.12493929252403,-46.18916921937272,-87.32875389519953,3,309
2110,H,200.81139202950996,-46.96506083975683,-88.9549545804145,3,310
2111,H,201.67357235858702,-47.62043512851088,-86.2957422563717,3,311
2112,O,121.36386502058858,140.50070581298885,89.30989442095934,3,312
2113,H,121.0485905472082,140.36252142477846,91.09270433144297,3,313
2114,H,122.07061720369555,142.17674804460512,89.22746453455083,3,314
2115,O,51.10168431356616,178.83445992550696,33.89592518193346,3,315
2116,H,51.55709715274851,177.2881587824112,34.781449307131645,3,316
2117,H,51.51173614877442,180.2608125447629,35.01546930422146,3,317
2118,O,-142.59738801950954,-71.24426042704047,-45.752678215417525,3,318
2119,H,-140.98765441430749,-71.19940775959651,-44.91934456712971,3,319
2120,H,-142.82975261585443,-69.69917815778085,-46.65891941637675,3,320
2121,O,185.24109135506643,-6.059129554005559,16.387237162612887,3,321
2122,H,183.86331038574994,-6.2030492632899765,15.179565627379874,3,322
2123,H,185.70380042972388,-7.706667145397477,16.820366342452523,3,323
2124,O,-200.76307738242593,163.6086753581505,185.65130192733244,3,324
2125,H,-201.51678171953807,164.468807223292,186.9905891601487,3,325
2126,H,-201.5897384051083,164.2433911526767,184.1271124784335,3,326
2127,O,-183.18045757846616,162.0771159744282,-53.45093985566266,3,327
2128,H,-184.1644364739964,160.71010266886125,-52.67748409322401,3,328
2129,H,-184.24454766552591,163.51225204421203,-53.44427856841851,3,329
2130,O,-24.791205967001588,52.220835372663586,-15.431908416276597,3,330
2131,H,-24.350946847652107,53.40469256978289,-14.112880945316974,3,331
2132,H,-24.96191066505158,53.30153615897894,-16.92949240046336,3,332
2133,O,-128.95934630567845,-26.246584791100144,-85.25715592325442,3,333
2134,H,-128.4410641429994,-24.543657415193785,-85.08271712489395,3,334
2135,H,-128.55138828785076,-27.140741188676,-83.67596853226803,3,335
2136,O,100.65565585805882,-136.8564034340117,116.20203259022972,3,336
2137,H,99.96541799813673,-137.99198377858448,117.43760027363246,3,337
2138,H,99.64720310973455,-135.33869007912287,116.44596609452036,3,338
2139,O,-86.79254767308481,-169.47394161121895,-98.99156803867137,3,339
2140,H,-86.9549205653307,-168.60979407646212,-100.55597843443687,3,340
2141,H,-85.07648102619729,-169.25866392530287,-98.54075479470953,3,341
2142,O,41.646320607282625,120.14847584078673,-198.17864155093665,3,342
2143,H,43.40883107164522,119.7852873424204,-198.07817611120666,3,343
2144,H,41.59338179852866,121.98477824999954,-198.54408827292193,3,344
2145,O,149.03140537098173,77.62755561938633,-185.33728223259894,3,345
2146,H,150.6809177269609,77.26878719218712,-185.99154347222196,3,346
2147,H,148.42114831143456,78.84672236321684,-186.47986023580012,3,347
2148,O,84.82544214884622,18.26918214510457,-59.210687539329946,3,348
2149,H,85.34536459445516,16.566804679719638,-59.588275756504906,3,349
2150,H,86.23831156682925,18.892136279543518,-58.20328358942282,3,350
2151,O,-184.645217006786,-39.32940396124548,-123.4529675326025,3,351
2152,H,-185.28323793362145,-37.73554595154362,-122.88280669794793,3,352
2153,H,-185.52140210175423,-40.51294557397619,-122.44371920926268,3,353
2154,O,-51.162907684952295,51.65870398751268,-188.78667251222183,3,354
2155,H,-51.26120749768036,51.97737807954616,-190.47763980671874,3,355
2156,H,-49.538490901909945,50.8203002020118,-188.5936066760271,3,356
2157,O,201.3834350321348,-10.049544859281488,197.26581654153523,3,357
2158,H,200.0783329585375,-9.156238838800629,196.49621771165414,3,358
2159,H,202.876729336309,-9.489422253801658,196.47930654582493,3,359
2160,O,81.41341176959693,-33.143059883555026,-190.50334765116398,3,360
2161,H,82.48734166450923,-33.950258609123225,-189.3157298975579,3,361
2162,H,80.33617674237541,-34.47555732769943,-191.12474087120188,3,362
2163,O,-23.018328460987533,-140.90520941008396,-146.91227509887997,3,363
2164,H,-22.028659597828323,-140.61662921857902,-145.4428745013483,3,364
2165,H,-22.68569873596169,-142.55627890101044,-147.39708830882674,3,365
2166,O,168.97105127395938,-136.5110048244727,127.6604708821434,3,366
2167,H,169.75444511004824,-136.4015556231658,129.33268641683216,3,367
2168,H,170.5045003845594,-136.30555182859422,126.64869788369487,3,368
2169,O,128.86155671920739,-134.48305954340418,108.02686057784068,3,369
2170,H,127.13154388796185,-135.06189422442773,107.99220676635605,3,370
2171,H,129.2815844226034,-133.97901836247607,106.34071208688209,3,371
2172,O,110.12172864655871,-4.641378971497249,140.41812852788385,3,372
2173,H,109.06098148634578,-3.6008348813346007,141.43551779461316,3,373
2174,H,110.80043539307265,-5.837525062502717,141.60142636584735,3,374
2175,O,-190.72447971094738,-9.12740160664579,91.86624891104489,3,375
2176,H,-191.66062206029363,-8.295972803050775,93.22256636248363,3,376
2177,H,-191.61879673530785,-10.605689589683603,91.45434892295017,3,377
2178,O,-55.80204355064562,54.17441423191106,-187.40540121736203,3,378
2179,H,-56.2987507015611,53.493677918730405,-185.8053165575979,3,379
2180,H,-53.983478117907616,53.71107398847644,-187.44921264529637,3,380
2181,O,-126.52294033943274,-19.320851057396673,144.4855067397109,3,381
2182,H,-128.1236656166084,-18.71677718419357,145.04278152678594,3,382
2183,H,-126.88944908792332,-20.268547196873637,143.02221373944823,3,383
2184,O,137.01789382380565,-124.91086725235601,-165.23845707579883,3,384
2185,H,138.77221232215308,-125.08434795918946,-165.76212307035263,3,385
2186,H,136.09967931334884,-124.31813174041955,-166.7011453634606,3,386
2187,O,170.21520776602156,-55.211354612917795,44.417765700323336,3,387
2188,H,171.8696674269668,-54.80871806597793,44.98435684090578,3,388
2189,H,169.9632259149585,-53.90421919320001,43.252246412825954,3,389
2190,O,108.13774030239409,47.89754089841395,-117.32435650075494,3,390
2191,H,106.52965075957572,47.65818242289442,-118.03158489503512,3,391
2192,H,109.21014518771602,47.110607603883004,-118.64294933453267,3,392
2193,O,96.54438307031485,-29.287794065123766,102.73918934496398,3,393
2194,H,96.17462210186761,-28.783061244158382,104.41740476248967,3,394
2195,H,97.95443679524998,-28.32566041230061,102.17695024538104,3,395
2196,O,-78.41359696283097,-156.82808587674825,-72.84150293758043,3,396
2197,H,-79.02231578469963,-155.97776925300988,-71.3518482473728,3,397
2198,H,-77.79415583065779,-155.52879660302696,-73.97485907361809,3,398
2199,O,-7.702218728327194,-47.347297785051126,-175.8556683302562,3,399
2200,H,-7.725851652660641,-48.79493628785831,-176.99537016914945,3,400
2201,H,-7.750654317931429,-47.95582574450515,-174.20793042781526,3,401
2202,O,144.72904529108408,-194.3360104464102,74.3685307562498,3,402
2203,H,145.47641715342883,-195.6470972850294,75.38095004129053,3,403
2204,H,146.15723472486522,-193.404087857182,73.80169584090012,3,404
2205,O,107.4110174856428,109.08235240760652,180.51388098878067,3,405
2206,H,108.92345850254263,109.32556025677609,181.5910914495528,3,406
2207,H,106.91703154143131,110.80662424859734,180.03574040443937,3,407
2208,O,-6.351105584709842,180.44627412000142,-89.41108173635664,3,408
2209,H,-7.4556396064076855,179.406468913048,-90.4048872116513,3,409
2210,H,-5.204262467945508,181.16793813790093,-90.59921538540036,3,410
2211,O,188.201966449789,-147.40654639185,-143.17149082443115,3,411
2212,H,188.3869537035812,-145.7564368821774,-144.05156875676758,3,412
2213,H,189.7955315518248,-147.76547922528755,-142.45894473871692,3,413
2214,O,-179.53348879486447,-98.60608265287418,-67.19832494609554,3,414
2215,H,-178.34911759203442,-98.35772151850894,-65.8005752328616,3,415
2216,H,-181.16665312362403,-98.17012077244476,-66.64074213353943,3,416
2217,O,-3.6736800730190464,-167.0628920002192,7.926603008067243,3,417
2218,H,-2.8499972598960275,-168.32368564771335,8.944553523679224,3,418
2219,H,-3.161743613195585,-165.40449036900696,8.648952996823368,3,419
2220,O,129.64432127624593,-63.99422499466152,84.04055731825079,3,420
2221,H,130.33211193986133,-65.6480912813671,84.32290519051281,3,421
2222,H,128.10656736781834,-64.10934526632866,84.99932158805088,3,422
2223,O,-158.2631690341795,22.82085200226011,-197.99568008435742,3,423
2224,H,-159.16298138430054,23.362258752742466,-199.52819189042606,3,424
2225,H,-158.22448254553768,21.070959244260425,-198.16142613908013,3,425
2226,O,-57.50331930526081,0.664773790244096,11.281718593211723,3,426
2227,H,-58.527936777297576,-0.801491750397315,11.14840781061913,3,427
2228,H,-56.141421490352,0.33464417387754947,12.398452691632478,3,428
2229,O,-125.59993537134078,190.01932245732525,63.22002656955989,3,429
2230,H,-124.24244250978407,189.21340874603393,64.09834516617313,3,430
2231,H,-126.08449346815904,191.20830270401018,64.49360799883593,3,431
2232,O,-11.087273256396253,200.09745132535994,148.3992652741899,3,432
2233,H,-9.422270809199947,200.35706956273611,147.73136776541685,3,433
2234,H,-11.523004590146586,201.67727433354057,149.15887878724888,3,434
2235,O,-121.15936444705648,48.2483989289028,-202.11677756213894,3,435
2236,H,-119.6480742738252,47.30193489135016,-201.70113402509935,3,436
2237,H,-120.8077505258165,49.93796782551018,-201.55316463111586,3,437
2238,O,106.49437333822144,-194.19550358386704,66.12480134246196,3,438
2239,H,105.29480684156718,-192.8627944903123,66.11102334379612,3,439
2240,H,106.17926894026006,-195.27928462499315,64.69946728599315,3,440
2241,O,193.6769058367994,-2.3064777947643225,-68.36340959641103,3,441
2242,H,191.90764904748315,-2.4137764868843505,-68.38947837868993,3,442
2243,H,194.3004268893017,-3.0689958180344195,-69.96787464307783,3,443
2244,O,16.46507123325466,3.566999321588051,144.28466089796044,3,444
2245,H,17.028580229299457,5.281896227538234,143.89242351802892,3,445
2246,H,16.332221544020243,2.6930686707850118,142.69549130064232,3,446
2247,O,200.84007052460706,76.1761867957224,89.84173915344014,3,447
2248,H,200.4684443957315,77.56056102211546,90.85609162907686,3,448
2249,H,201.53311462894266,77.03552308584841,88.38176451357485,3,449
2250,O,56.318709996844156,-72.54577201957001,113.78336360045883,3,450
2251,H,57.25871872738233,-72.13605466601912,112.28942867887304,3,451
2252,H,56.687741530716565,-74.31407071735921,114.12243351468413,3,452
2253,O,-55.607766399522276,79.94425872628628,-2.4929806095125073,3,453
2254,H,-57.14060323861392,80.1891106378395,-3.392165570310123,3,454
2255,H,-54.393231376269185,80.10470409711684,-3.789624265604892,3,455
2256,O,-2.248572783775561,-204.18328272014847,-203.73612042851445,3,456
2257,H,-2.697055994497115,-205.55061538955775,-204.83219981216115,3,457
2258,H,-0.5784983096393078,-203.6515589301878,-204.3583432386517,3,458
2259,O,-22.205505908231082,-195.24199086506027,-163.0732212473331,3,459
2260,H,-21.10599856002812,-193.78575788441296,-163.31081093849508,3,460
2261,H,-23.03466892929965,-195.38314779364939,-164.59664913630033,3,461
2262,O,87.94522248699396,-136.02270128898272,148.66363050548304,3,462
2263,H,86.48796149492514,-137.067440572814,148.32042019966855,3,463
2264,H,89.39115267670364,-136.993104386623,148.13876642408871,3,464
2265,O,-159.2018228305463,-152.22134937837433,124.83909542553813,3,465
2266,H,-159.61991545361948,-151.90945940583208,126.56880212102945,3,466
2267,H,-158.9262212832379,-154.01923552988887,124.79119084918655,3,467
2268,O,-189.38440824147685,200.39671414290493,-192.94160932920366,3,468
2269,H,-190.85219690198176,201.42422856624532,-193.32939640233798,3,469
2270,H,-188.5843640218679,199.8497156905912,-194.50250483297648,3,470
2271,O,-79.80536569049676,-87.21834471263868,-102.41207762242124,3,471
2272,H,-78.94152618122102,-86.23913737747483,-103.60998871833054,3,472
2273,H,-78.48409133427946,-87.7386847878876,-101.30506238933286,3,473
2274,O,37.53308628303951,20.203402642216123,-173.15292236813013,3,474
2275,H,37.39573148492848,18.974785374269857,-171.81212146408478,3,475
2276,H,36.96544256458614,19.365679158391234,-174.6210114952086,3,476
2277,O,139.51558552242446,27.725388669575587,-78.32952112431191,3,477
2278,H,140.8049461711299,28.76792642159429,-77.58028977071943,3,478
2279,H,138.2447101820374,28.901773886620166,-78.80059413013036,3,479
2280,O,92.47028876916418,51.2136581899818,-63.142557216205546,3,480
2281,H,94.01119474202393,51.13236780888058,-62.16121259994293,3,481
2282,H,91.98526768926087,52.91290248820338,-63.26034011304347,3,482
2283,O,155.39797081127864,-4.735593194715568,-161.09826012846364,3,483
2284,H,155.25887935416694,-4.263562097370067,-162.88952089754468,3,484
2285,H,153.7302093628408,-4.495140567333803,-160.4422130969411,3,485
2286,O,-106.8813478287983,-171.99879624397886,-21.72047915914713,3,486
2287,H,-107.19436218883286,-170.90342172845757,-23.13184246480856,3,487
2288,H,-108.52124903387713,-172.60518692233413,-21.343367153145355,3,488
2289,O,171.68063237820238,-200.212356168163,-178.30894955752044,3,489
2290,H,171.88948310300714,-198.92210734782503,-179.56784591922928,3,490
2291,H,173.00036849674115,-199.96617388888782,-177.05805240968522,3,491
2292,O,62.77066085638643,1.2262815655253347,163.63716866001354,3,492
2293,H,62.34150010299012,2.3928798870699217,162.38160010733648,3,493
2294,H,62.73948603208379,-0.44383826205598503,162.8924594228396,3,494
2295,O,99.19306394646782,-10.726203141859907,-103.9128495758508,3,495
2296,H,99.29848047061758,-9.702218728327196,-102.4897170511946,3,496
2297,H,98.89022576567008,-9.526937111779235,-105.31336395950693,3,497
2298,O,99.98698545099276,-55.379801087348845,-174.3751466900489,3,498
2299,H,100.91728098537918,-54.583679940738165,-175.73769268127677,3,499
2300,H,98.76858782600151,-56.35869094839723,-175.17580885034687,3,500
2301,O,-4.573208964108418,-74.41404860755475,-36.14108511896775,3,501
2302,H,-5.128612921574445,-75.42362196391755,-34.71685844244931,3,502
2303,H,-6.003501663904516,-73.3852548391181,-36.55032248189169,3,503
2304,O,157.41125937068315,61.96385897346256,85.85043000735104,3,504
2305,H,156.170534622631,62.82417036265748,86.87454103258456,3,505
2306,H,157.51812531534816,63.2150433597832,84.50620869765693,3,506
2307,O,47.2387235272886,62.78780634834847,-77.97829648680876,3,507
2308,H,47.37294515823628,64.61013044784637,-78.01133458181289,3,508
2309,H,46.058316971448114,62.51785130495089,-76.70990046808534,3,509
2310,O,94.52947312524921,-203.44209782360156,-26.768064371656365,3,510
2311,H,93.79973997358162,-204.78834492050862,-25.836487602446816,3,511
2312,H,95.98385606328317,-204.19341921512085,-27.56470519315843,3,512
2313,O,142.08784962309397,201.48572216857497,3.4596212609391563,3,513
2314,H,141.79600398354427,202.39274004728097,1.8602622562960973,3,514
2315,H,140.54700979067496,200.48458644272142,3.398883549360611,3,515
2316,O,14.786948412345962,167.84816044537084,147.04548572594803,3,516
2317,H,14.069090304378308,169.37755609181804,146.47193283154786,3,517
2318,H,13.454757103955766,167.05220748445228,148.0019388597766,3,518
2319,O,-126.74662542022801,53.065320299257145,102.54431504014725,3,519
2320,H,-126.12123164838985,52.78215606498393,104.22723776732549,3,520
2321,H,-125.96068990148854,54.66036694716512,101.98900934847886,3,521
2322,O,-148.00168941582874,60.71748961122649,31.323634625087635,3,522
2323,H,-147.79238137711957,60.318175204137745,29.572014656721663,3,523
2324,H,-147.76069632655992,59.10642185884874,32.15869737346861,3,524
2325,O,-90.55790595585219,117.81914746861636,73.6255940828872,3,525
2326,H,-90.52277782292126,118.94920036207166,75.01303722572976,3,526
2327,H,-90.04997004782898,118.73606373670813,72.15685488976278,3,527
2328,O,-25.622470364358236,175.50847636991026,133.2273039077662,3,528
2329,H,-25.830563308684994,173.73931217721102,132.67020108583705,3,529
2330,H,-27.029751859963678,175.87174423680545,134.22611715928699,3,530
2331,O,-195.17381329876392,-25.69697473624137,-85.17634742250702,3,531
2332,H,-194.17966767263127,-24.404596193712123,-85.8804898927958,3,532
2333,H,-196.76901868372966,-24.983041590998855,-84.78929923258191,3,533
2334,O,-91.08239020214408,124.20028270314091,-197.63008596367567,3,534
2335,H,-92.81225941414688,124.74266077323844,-198.08794788889162,3,535
2336,H,-90.55038295315178,125.62417489800198,-196.60503952363766,3,536
2337,O,51.18062198470455,-158.7853194677773,72.85739365089563,3,537
2338,H,50.73533430213331,-157.6094388078091,74.18213376620677,3,538
2339,H,50.2523957012493,-160.26742658883512,73.26602630121869,3,539
2340,O,-151.27191091071606,36.65039863788487,153.32573222192195,3,540
2341,H,-150.7303945560748,35.11662260453497,152.51944623443575,3,541
2342,H,-149.88686961073515,37.02469684056564,154.5067982924428,3,542
2343,O,32.32624244817897,39.411659992781246,-94.69391904788002,3,543
2344,H,30.878082380753508,38.97037475173713,-95.73523036715504,3,544
2345,H,31.414264036418814,40.33605202040149,-93.41744633648099,3,545
2346,O,69.21974877970888,20.86852981138636,-69.88781069472029,3,546
2347,H,69.5679819795645,19.165243387373224,-70.06418646313048,3,547
2348,H,67.49791846584412,20.87258327553919,-70.4999707092334,3,548
2349,O,-172.66138173049848,-115.34607513176121,75.21942374668589,3,549
2350,H,-172.03188914106244,-113.70708288531058,75.61469980743682,3,550
2351,H,-173.91800664050027,-115.5891355822343,76.4627714356444,3,551
2352,O,112.9847045506513,15.963896768000122,139.25938013178953,3,552
2353,H,114.57852854526935,15.426299706903361,138.6492232277669,3,553
2354,H,112.4554355159049,17.451310242130706,138.349247983189,3,554
2355,O,-10.235983423315828,176.95305540490233,-177.32104758899197,3,555
2356,H,-10.618830750391645,175.36148396472257,-178.000262672036,3,556
2357,H,-10.168510725144895,178.144730402115,-178.71862155762628,3,557
2358,O,-76.55306069613759,-83.74745312060047,-106.15839501716816,3,558
2359,H,-75.40485508629438,-82.50620680793004,-106.78951844089973,3,559
2360,H,-77.34348620593865,-84.26610378002067,-107.65754369520972,3,560
2361,O,45.89797364586896,141.46137681720862,-121.10896165177246,3,561
2362,H,47.03335367939272,140.04318592833778,-121.23949264612786,3,562
2363,H,46.47269061202584,142.35450709308984,-119.6559563246324,3,563
2364,O,-181.61826950150893,81.89852355639039,108.40699425712,3,564
2365,H,-183.0034657590938,80.76903758099843,108.20834049854774,3,565
2366,H,-181.55108215209657,82.21601467939838,110.17455785115378,3,566
2367,O,191.84719479493629,46.97633684003651,69.89357058224374,3,567
2368,H,191.93639935220162,48.22932780525231,68.62491000175744,3,568
2369,H,190.11487082771927,46.89332680747651,70.37416025261868,3,569
2370,O,185.65605270070316,-1.9153836995938975,-100.4054654680759,3,570
2371,H,185.74942599546088,-2.3462017434620175,-102.18238698960839,3,571
2372,H,187.25151130907048,-2.5084801493640128,-99.8577205736455,3,572
2373,O,-151.882249228519,28.38094248238302,147.18093001018565,3,573
2374,H,-152.91729043401355,26.82242425502242,146.89710815095896,3,574
2375,H,-151.37069449352484,28.373415700228847,148.87523645207557,3,575
2376,O,-156.46751276038074,161.66259871460778,15.844717362999527,3,576
2377,H,-157.5387006615934,163.1061440689977,16.05349249872916,3,577
2378,H,-155.26851885097048,162.13530255472176,14.543717886453871,3,578
2379,O,104.70088080169774,-133.99754524478575,-130.88761227339813,3,579
2380,H,104.47650030141143,-135.60664768121063,-130.00939194258254,3,580
2381,H,103.12564605037633,-133.85609918798434,-131.73920257305213,3,581
2382,O,-36.43968653210551,-101.59150529973903,22.8712302310947,3,582
